twitter_link,text,date,likes,comments
https://twitter.com/Gabylibelula1/status/1751292532942598299#m,"@jorgemacri EN AVENIDA SAN JUAN 3290 ESTA TAPA ESTÁ ROTA Y JUEGAN NIÑOS AL LADO!!! REPARACIÓN URGENTE,  POR FAVOR!!!!","Jan 27, 2024 · 5:14 PM UTC",0,0
https://twitter.com/gabrielaletizia/status/1751290818969674224#m,"También estaría muy bueno que limpies la mugre y suciedad que dejan TODOS los manteros y demás. Av. Rivadavia y alrededores, son un baño 🚽 público por el olor y la falta de higiene 🧼","Jan 27, 2024 · 5:07 PM UTC",0,0
https://twitter.com/SilvanaDaer/status/1751288932409483500#m,"CABA apesta! Mugre por todos lados. Ocupas en San Telmo, gente sin asistencia 😴 en la calle y vos pensando en los negocios para la famiglia.  Que le entregan a IRSA durante tu mandato? Ya están listos los negociados? 17 años de macrismo y negocios oscuros. Otro vago en la City!","Jan 27, 2024 · 4:59 PM UTC",0,0
https://twitter.com/AndreaBisso/status/1751288346310033789#m,No era tan difícil... 👌🏼👏🏼👏🏼👏🏼,"Jan 27, 2024 · 4:57 PM UTC",2,0
https://twitter.com/medicenmarchi/status/1751287313198444720#m,"@jorgemacri @claramuzzio @BA147 hay un pedazo de árbol en Palermo a punto de caer desde la tormenta fuerte. Ya hicimos reclamo en 147 y llamamos al 103, pero nadie aparece.","Jan 27, 2024 · 4:53 PM UTC",0,1
https://twitter.com/Mariani98570348/status/1751284487726502213#m,"@jorgemacri qué desilusión tenemos los porteños haber votado a este tipo,el país se cae a pedazos y viajando en avión privado con toda su prole (pagado por nosotros) descansar en Punta del Este, Nunca mas este tipo","Jan 27, 2024 · 4:42 PM UTC",0,0
https://twitter.com/palabrasenhd/status/1751283387506020465#m,Terminen con esta poronga!,"Jan 27, 2024 · 4:37 PM UTC",0,0
https://twitter.com/Horatio1492DC/status/1751281097583829271#m,No Ese metodo habilita a que el extranjero entre a 🇦🇷 robe o mate y luego sea mandado a su Pais  donde no se sabe si serà premiado o castigado El tipo debe Antes quedarse aqui y Trabajar para 🇦🇷 gratis vigilado durante 5 años x lo menos Sino sigue la Joda,"Jan 27, 2024 · 4:28 PM UTC",0,0
https://twitter.com/alberto_lebovic/status/1751278176142078407#m,"@jorgemacri y caminas por las veredas de la costanera sur te caes en los desniveles, que tal??????","Jan 27, 2024 · 4:17 PM UTC",0,0
https://twitter.com/luzilda99/status/1751276559367897206#m,@jorgemacri  es Larreta 👎,"Jan 27, 2024 · 4:10 PM UTC",0,0
https://twitter.com/Mismoneditas/status/1751272781407277506#m,Saquen los carnavales y eliminen el nombre Rodolfo Walsh de calles y estación de subte,"Jan 27, 2024 · 3:55 PM UTC",0,0
https://twitter.com/esmeralda__79/status/1751272507661816167#m,Una porquería llena de ruidos molestos y olor a meo son los carnavales. Nadie quiere eso!,"Jan 27, 2024 · 3:54 PM UTC",0,0
https://twitter.com/puroargentino/status/1751271347878088954#m,@jorgemacri ESTO ES MUY CIERTO Y UD SOLO SILENCIO COMPLICE.  TODOS IGUALES,"Jan 27, 2024 · 3:50 PM UTC",0,0
